,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ZINC,pdbqt,Lowest_E,Mean_E,Set,Mwt,LogP,Rotatable bonds,H-donors,H-acceptors,PSA,Net charge,Num chirals,chirals,SMILES,QED_mean
1266,202386,202386,5439,ZINC000257289930,GJABRN.xaa_ligand_01608.pdbqt,-7.27,-7.27,1,396.506,4.6,4,0,3,42,0,1,"[(14, 'R')]",Cc1cc(Cc2ccc(F)cc2)cc([C@H]2CN(C(=O)C3CCCCC3)CCO2)n1,0.7249945094202155
1267,394491,394491,598,ZINC000002890493,FJAARN.xaa_ligand_05384.pdbqt,-7.27,-7.27,1,365.429,4.539,4,1,4,64,0,2,"[(3, 'S'), (7, 'R')]",CC1(C)[C@]2(C)CC[C@@]1(C(=O)Nc1ccc(Oc3ccccc3)cc1)OC2=O,0.7726632421571585
1268,195782,195782,7397,ZINC000007168515,EJAARN.xaa_ligand_08819.pdbqt,-7.27,-7.27,1,334.463,4.55,2,1,2,41,0,0,[],Cc1ccc2nc(C)cc(C(=O)NC34CC5CC(CC(C5)C3)C4)c2c1,0.836728690947001
1269,273016,273016,7547,ZINC000239309532,GJAARN.xaa_ligand_01643.pdbqt,-7.27,-7.27,1,396.874,4.518,3,1,3,66,0,3,"[(1, 'R'), (4, 'S'), (26, 'S')]",C[C@@H]1CC[C@@H]2C(=O)N(c3cccc(C(=O)Nc4ccccc4Cl)c3)C(=O)[C@H]2C1,0.7416008201171836
1270,42873,42873,70,ZINC000005095335,GJEARN.xaa_ligand_3610.pdbqt,-7.27,-7.27,1,387.435,4.58,3,0,5,64,0,1,"[(6, 'S')]",COc1ccc([C@@H]2C3=C(CCCC3=O)N=C3C2=C(O)c2ccccc23)cc1OC,0.8001142291893464
1271,474090,474090,3130,ZINC000000212129,EJAARN.xaa_ligand_32912.pdbqt,-7.27,-7.27,1,334.444,4.587,4,1,3,41,0,0,[],Cc1ccc(Sc2cc(C(=O)NC3CC3)c3ccccc3n2)cc1,0.725293975470579
1272,71995,71995,3502,ZINC000013370096,HJAARN.xaa_ligand_35070.pdbqt,-7.27,-7.27,1,400.567,4.537,3,0,5,60,0,2,"[(23, 'R'), (28, 'S')]",COCC(=O)N1c2nc(C3CCCCC3)nn2C2(CCCCC2)[C@@H]2CCCC[C@@H]21,0.7146436251347207
1273,118544,118544,7227,ZINC000036311646,IJAARN.xaa_ligand_68335.pdbqt,-7.27,-7.27,1,432.008,4.562,5,1,3,52,0,1,"[(10, 'R')]",O=C(Nc1cccc(Cl)c1)[C@@H](C1CCCC1)N1CCN(C(=O)C2CCCCC2)CC1,0.7101760999490062
1274,248902,248902,562,ZINC000100968145,EJAARN.xaa_ligand_09535.pdbqt,-7.27,-7.27,1,336.826,4.55,3,0,4,43,0,1,"[(8, 'S')]",CCc1ccc(C2=C[C@@H](c3ccc(Cl)cc3)n3ncnc3N2)cc1,0.7290969038538252
1275,22976,22976,5856,ZINC000008006585,EJAARN.xaa_ligand_13071.pdbqt,-7.27,-7.27,1,342.782,4.532,5,1,4,64,0,0,[],CC(=O)Nc1ccccc1OCc1ncc(-c2ccc(Cl)cc2)o1,0.7069127847739434
1276,486988,486988,7462,ZINC000032779708,EJAARN.xaa_ligand_27323.pdbqt,-7.26,-7.26,1,340.398,4.517,5,1,2,45,0,1,"[(1, 'S')]",C[C@@H](c1cc2ccccc2o1)N(C)C(=O)NCCc1cccc(F)c1,0.709768615481101
1277,458475,458475,4645,ZINC000005480829,GJAARN.xaa_ligand_42135.pdbqt,-7.26,-7.26,1,385.891,4.593,3,1,3,57,0,1,"[(19, 'R')]",CC(=O)C1=C(O)C(=O)N(C23CC4CC(CC(C4)C2)C3)[C@@H]1c1ccc(Cl)cc1,0.7906032057647183
1278,57818,57818,6446,ZINC000065149368,EJAARN.xaa_ligand_28765.pdbqt,-7.26,-7.26,1,339.42,4.545,4,1,5,68,0,0,[],Cc1ccccc1C(=O)Nc1cc(-c2nnc(C3CC3)o2)sc1C,0.7239883935872831
1279,485351,485351,5825,ZINC000071762465,FJAARN.xaa_ligand_34157.pdbqt,-7.26,-7.26,1,362.395,4.585,4,0,2,33,0,1,"[(12, 'S')]",O=C(c1cccnc1)N1CCC[C@H](CCc2ccccc2C(F)(F)F)C1,0.7620961706305038
1280,55534,55534,4162,ZINC000257243760,FJABRN.xaa_ligand_3976.pdbqt,-7.26,-7.26,1,359.51,4.579,4,2,3,58,0,5,"[(7, 'R'), (10, 'R'), (19, 'R'), (21, 'R'), (25, 'S')]",CC(C)CC(=O)N[C@]1(C)C[C@H](c2cccc(O)c2)O[C@@H]2C[C@H](C)CC[C@H]21,0.7906717580727728
1281,381994,381994,5226,ZINC000004247950,DJAARN.xaa_ligand_01553.pdbqt,-7.26,-7.26,1,312.369,4.51,3,1,3,41,0,0,[],Cc1nc(-c2cccc(NC(=O)c3cccc(F)c3)c2)cs1,0.7391122721939071
1282,31652,31652,5974,ZINC000006873333,FJAARN.xaa_ligand_15776.pdbqt,-7.26,-7.26,1,370.88,4.518,6,0,3,41,0,1,"[(15, 'S')]",CC(C)C(=O)N(Cc1cccc(Cl)c1)C[C@@H]1CC(c2ccccc2)=NO1,0.717043921625535
1283,46207,46207,3404,ZINC000001430124,GJEARN.xaa_ligand_0062.pdbqt,-7.26,-7.26,1,394.902,4.533,3,0,3,40,0,2,"[(7, 'R'), (18, 'S')]",CN(C)N1C(=O)C[C@H](c2cccc(Cl)c2)C2=C1C[C@H](c1ccccc1)CC2=O,0.7336100015138266
1284,123782,123782,3907,ZINC000035514825,DJAARN.xaa_ligand_12261.pdbqt,-7.26,-7.26,1,324.399,4.508,5,1,2,41,0,0,[],O=C(NCCC1=CCCCC1)c1ccc(-c2cccc(F)c2)nc1,0.7864684120502436
1285,257414,257414,509,ZINC000409010518,EJABRN.xaa_ligand_10871.pdbqt,-7.26,-7.26,1,331.368,4.532,4,0,4,50,0,0,[],CCCN1C(=O)S/C(=C\c2ccc(-c3cccc(F)c3)o2)C1=O,0.7384667451921483
1286,34196,34196,8518,ZINC000118931310,FJEBRN.xaa_ligand_2981.pdbqt,-7.26,-7.26,1,374.565,4.514,4,2,3,57,0,8,"[(1, 'R'), (6, 'R'), (9, 'S'), (10, 'S'), (16, 'R'), (20, 'R'), (22, 'S'), (25, 'R')]",C[C@H](CCCO)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.7275706574645424
1287,417816,417816,6799,ZINC000000644704,FJAARN.xaa_ligand_37044.pdbqt,-7.26,-7.26,1,361.485,4.517,2,0,2,37,0,1,"[(13, 'S')]",CC(C)(C)c1ccc(CN2C(=O)C[C@]3(CCCc4ccccc43)C2=O)cc1,0.7055296069971091
1288,363607,363607,3962,ZINC000006943190,EJAARN.xaa_ligand_27523.pdbqt,-7.26,-7.26,1,345.446,4.501,3,2,2,57,0,1,"[(11, 'S')]",Cc1ccc(-c2cc(C(=O)N[C@H]3CCCc4ccccc43)[nH]n2)cc1C,0.7020624443971473
1289,45734,45734,2931,ZINC000246077398,GJAARN.xaa_ligand_02384.pdbqt,-7.26,-7.26,1,375.459,4.599,3,0,2,37,0,4,"[(6, 'R'), (7, 'S'), (16, 'R'), (18, 'R')]",O=C1CCCC[C@@H]1[C@@H]1CCCCCN1C(=O)[C@@H]1C[C@H]1c1cccc(F)c1F,0.7401104338560246
1290,242875,242875,3100,ZINC000004717895,FJABRN.xaa_ligand_4025.pdbqt,-7.26,-7.26,1,368.429,4.578,3,0,5,46,0,3,"[(10, 'R'), (15, 'S'), (17, 'R')]",COc1cc2c(cc1OC)[C@H]1CCCC[C@@H]1O[C@@H]2c1ccc2c(c1)OCO2,0.7586147197759238
1291,305930,305930,6215,ZINC000096052757,HJABMN.xaa_ligand_0036.pdbqt,-7.26,-7.26,1,409.599,4.531,5,2,3,46,1,1,"[(12, 'R')]",Cc1nc(CN2CCC3(CC2)C[C@H](CC(=O)NC2CCC2)c2ccccc23)cs1,0.7544110532822328
1292,19302,19302,2182,ZINC000000285752,EJEARN.xaa_ligand_1603.pdbqt,-7.26,-7.26,1,338.41,4.503,4,1,2,52,0,1,"[(11, 'R')]",N#Cc1ccccc1NC(=O)[C@@H]1CC1(c1ccccc1)c1ccccc1,0.7279299154285346
1293,424544,424544,4962,ZINC000033113916,HJAARN.xaa_ligand_62133.pdbqt,-7.26,-7.26,1,401.938,4.513,4,2,2,65,0,0,[],O=C(CC1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1)NC1CCCCC1,0.7563327009122738
1294,28736,28736,3058,ZINC000033257927,FJAARN.xaa_ligand_15251.pdbqt,-7.26,-7.26,1,358.445,4.547,4,1,4,58,0,0,[],CC(C)c1ccc(Nc2ccc(C(=O)N3CCc4ccccc43)nn2)cc1,0.7107565367512859
1295,17739,17739,619,ZINC000079033759,HJAARN.xaa_ligand_00886.pdbqt,-7.26,-7.26,1,401.304,4.545,2,1,3,41,0,0,[],O=C(OCc1ccccc1)N1CCC2(CC1)CNc1cccc(Br)c12,0.7680304251070846
1296,443325,443325,6617,ZINC000005980681,FJEARN.xaa_ligand_5350.pdbqt,-7.26,-7.26,1,368.506,4.536,4,0,6,60,0,1,"[(8, 'S')]",CCSc1nc2n(n1)[C@@H](c1ccc(C(C)C)cc1)C1=C(CCCC1=O)N2,0.7680224117545562
1297,422489,422489,2907,ZINC000004944913,GJEBRN.xaa_ligand_3263.pdbqt,-7.26,-7.26,1,391.467,4.54,4,0,4,55,0,1,"[(6, 'R')]",COc1ccc([C@H]2CC(=O)N(c3ccc(C)cc3)C3=C2C(=O)CCC3)c(OC)c1,0.7341269826525597
1298,342542,342542,30,ZINC000004914699,HJEARN.xaa_ligand_4941.pdbqt,-7.26,-7.26,1,414.274,4.593,2,1,2,46,0,2,"[(3, 'S'), (14, 'R')]",O=C1C[C@@H](c2ccc(Br)cc2)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1,0.7470116959028359
1299,101244,101244,7060,ZINC000006316083,DJAARN.xaa_ligand_07075.pdbqt,-7.26,-7.26,1,323.845,4.573,4,1,2,46,0,0,[],Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)C)cc1,0.8557896458749782
1300,322924,322924,6080,ZINC000014136551,EJAARN.xaa_ligand_27448.pdbqt,-7.26,-7.26,1,326.783,4.566,5,1,3,55,0,0,[],O=C(CCc1ncc(-c2ccccc2)o1)Nc1cccc(Cl)c1,0.714143288067973
1301,80955,80955,3898,ZINC000057412207,EJAARN.xaa_ligand_12161.pdbqt,-7.26,-7.26,1,325.799,4.599,3,2,2,57,0,0,[],Cc1ccc(C)c(NC(=O)c2cc(-c3ccccc3Cl)[nH]n2)c1,0.7063930159867476
1302,352737,352737,1660,ZINC000019687932,FJABRN.xaa_ligand_5519.pdbqt,-7.26,-7.26,1,364.489,4.535,5,0,3,42,0,1,"[(12, 'R')]",COc1cccc(Cc2ccc([C@H]3CCCN3C(=O)C3CCCC3)nc2)c1,0.7481071685663901
1303,283834,283834,1243,ZINC000006692896,EJEBRN.xaa_ligand_2057.pdbqt,-7.25,-7.25,1,343.496,4.539,2,1,4,53,0,1,"[(14, 'R')]",CC(C)(C)C1CCC(=N/N=C2\NC(=O)[C@@H](c3ccccc3)S2)CC1,0.76644521450093
1304,494568,494568,6485,ZINC000224139618,EJABRN.xaa_ligand_02601.pdbqt,-7.25,-7.25,1,347.842,4.509,6,1,3,47,0,1,"[(11, 'S')]",COCc1cccc(NC(=O)[C@H](C)Oc2cc(C)c(Cl)c(C)c2)c1,0.7994043051238617
1305,117411,117411,6094,ZINC000257213638,HJABRN.xaa_ligand_21299.pdbqt,-7.25,-7.25,1,401.547,4.54,4,1,4,63,0,4,"[(10, 'R'), (12, 'R'), (22, 'S'), (24, 'R')]",CC(C)(C)c1ccc2c(c1)[C@@H]1O[C@@H]3CCN(CCCC(=O)O)[C@H]3C[C@H]1C(C)(C)O2,0.7673535964108082
1306,500705,500705,4060,ZINC000012866097,IJAARN.xaa_ligand_36239.pdbqt,-7.25,-7.25,1,430.932,4.594,5,1,5,60,0,1,"[(18, 'S')]",COc1cc(Cl)c(C)cc1NC(=O)CN1CCC[C@H]1c1ccc2c(c1)OCCCO2,0.7178896085724611
1307,340331,340331,6374,ZINC000000997968,DJAARN.xaa_ligand_13250.pdbqt,-7.25,-7.25,1,320.392,4.557,3,1,3,55,0,0,[],O=C(NC1CCCCC1)c1cc(-c2ccco2)nc2ccccc12,0.7357024553867809
1308,406716,406716,4260,ZINC000057477055,EJAAMN.xaa_ligand_0511.pdbqt,-7.25,-7.25,1,325.799,4.599,3,2,2,57,0,0,[],Cc1ccc(-c2cc(C(=O)Nc3ccc(Cl)cc3C)n[nH]2)cc1,0.7063930159867476
1309,412642,412642,1625,ZINC000057412050,EJAAMN.xaa_ligand_0473.pdbqt,-7.25,-7.25,1,325.799,4.545,4,2,2,57,0,0,[],CCc1ccc(NC(=O)c2cc(-c3ccc(Cl)cc3)[nH]n2)cc1,0.7067673783264101
1310,507022,507022,1818,ZINC000027161400,GJAARN.xaa_ligand_00968.pdbqt,-7.25,-7.25,1,381.472,4.5,5,0,4,48,0,1,"[(6, 'R')]",COc1ccc([C@H]2CCCCCN2C(=O)CCc2ccc3c(c2)OCO3)cc1,0.731699874662439
1311,339017,339017,5060,ZINC000091876923,GJAARN.xaa_ligand_34248.pdbqt,-7.25,-7.25,1,382.548,4.597,3,0,2,40,0,1,"[(12, 'S')]",CC(C)c1ccc(C(=O)N2CC[C@@]3(CCCN(C4CCCCC4)C3=O)C2)cc1,0.7327363731709363
1312,18351,18351,1231,ZINC000004037641,HJAARN.xaa_ligand_66427.pdbqt,-7.25,-7.25,1,408.498,4.533,3,0,6,52,0,2,"[(9, 'S'), (18, 'R')]",COc1ccc(C2=NN3[C@@H](C2)c2ccccc2O[C@@]32CCOC(C)(C)C2)c(OC)c1,0.7140161150211537
1313,13154,13154,4598,ZINC000064988916,IJAARN.xaa_ligand_03192.pdbqt,-7.25,-7.25,1,426.948,4.583,4,1,2,55,0,0,[],Cc1ccc(NC(=O)N2CCC(N3CCN(Cc4ccccc4)C3=O)CC2)cc1Cl,0.7430046993998465
1314,13267,13267,4711,ZINC000049764323,HJAARN.xaa_ligand_37696.pdbqt,-7.25,-7.25,1,400.906,4.583,3,0,4,51,0,1,"[(21, 'R')]",O=C(Cc1cc(Cl)c2c(c1)OCCCO2)N1CCCCC[C@@H]1c1ccncc1,0.7227090413034647
1315,435165,435165,7022,ZINC000215309287,FJEARN.xaa_ligand_0472.pdbqt,-7.25,-7.25,1,350.462,4.579,4,0,4,49,0,1,"[(17, 'R')]",N#CC1(c2ccccc2)CCN(Cc2ccc([C@H]3CCCCO3)o2)CC1,0.7740717955803527
1316,55658,55658,4286,ZINC000014139246,HJAARN.xaa_ligand_14068.pdbqt,-7.25,-7.25,1,406.526,4.501,4,1,4,50,0,2,"[(1, 'S'), (18, 'R')]",C[C@@H](C(=O)Nc1ccc2c(c1)CCC2)N1CCC[C@@H]1c1ccc2c(c1)OCCCO2,0.7768081112315165
1317,3705,3705,3705,ZINC000426711322,GJAARN.xaa_ligand_43288.pdbqt,-7.25,-7.25,1,397.588,4.524,4,0,4,36,0,1,"[(20, 'S')]",CCc1ccc(CN2CCc3c(C(=O)N4CCC(C)(C)[C@@H]4C)csc3C2)nc1,0.7274414110083062
1318,431009,431009,2866,ZINC000000518601,DJAARN.xaa_ligand_11217.pdbqt,-7.25,-7.25,1,318.42,4.554,2,1,2,32,0,1,"[(15, 'R')]",CC1(C)c2ccccc2N2CCC(O)=N[C@@]21/C=C/c1ccccc1,0.8424752502037156
1319,24479,24479,7359,ZINC000000640291,FJAARN.xaa_ligand_37000.pdbqt,-7.25,-7.25,1,354.446,4.526,5,2,4,66,0,1,"[(4, 'R')]",CC(CC[C@@H]1CC(=O)OC1(C)C)(c1ccc(O)cc1)c1ccc(O)cc1,0.7406219101132573
1320,478292,478292,7332,ZINC000036620711,FJAARN.xaa_ligand_14858.pdbqt,-7.25,-7.25,1,352.434,4.541,4,1,3,58,0,1,"[(16, 'R')]",CCOC(=O)c1ccc(NC(=O)N2CCC[C@@H]2c2ccccc2C)cc1,0.7858477276682572
1321,510723,510723,5519,ZINC000018100098,FJEBRN.xaa_ligand_1864.pdbqt,-7.25,-7.25,1,360.457,4.511,4,0,4,41,0,2,"[(17, 'R'), (24, 'R')]",COc1ccc2c(c1)C1=NN(/C(C)=C\C(C)=O)[C@@H](c3ccccc3)[C@H]1CC2,0.7205141974259002
1322,16747,16747,8191,ZINC000009737416,FJAARN.xaa_ligand_34924.pdbqt,-7.25,-7.25,1,370.452,4.514,3,1,2,49,0,1,"[(10, 'R')]",Cc1ccc(C)c(NC(=O)[C@H]2Cc3ccccc3N2C(=O)c2ccccc2)c1,0.7049678099485419
1323,373004,373004,4801,ZINC000072358007,FJABRN.xaa_ligand_4355.pdbqt,-7.25,-7.25,1,364.489,4.535,5,0,3,42,0,1,"[(13, 'R')]",COc1cccc(Cc2cccc([C@H]3CCCN3C(=O)C3CCCC3)n2)c1,0.7481071685663903
1324,344981,344981,2469,ZINC000026883581,GJABRN.xaa_ligand_08775.pdbqt,-7.25,-7.25,1,382.243,4.576,5,1,4,64,0,0,[],COC(=O)c1cc(NC(=O)C(C)(C)Oc2ccc(Cl)cc2)ccc1Cl,0.7355491793211395
1325,389586,389586,4252,ZINC000020679285,HJAARN.xaa_ligand_46042.pdbqt,-7.25,-7.25,1,408.517,4.563,4,0,2,40,0,4,"[(1, 'R'), (5, 'S'), (18, 'S'), (28, 'R')]",C[C@@H]1CCC[C@H](N2CC(=O)N(Cc3ccccc3)[C@@H](c3ccc(F)cc3)C2=O)[C@@H]1C,0.7112484675370612
1326,432342,432342,4199,ZINC000071327932,IJAARN.xaa_ligand_45214.pdbqt,-7.25,-7.25,1,439.943,4.525,5,1,4,71,0,0,[],COc1ccc(Cl)cc1NC(=O)CN1C(=O)C(c2ccccc2)=NC12CCC(C)CC2,0.7111910840064446
1327,357765,357765,6688,ZINC000006772322,FJAARN.xaa_ligand_23750.pdbqt,-7.25,-7.25,1,354.233,4.508,2,1,3,55,0,0,[],CC1=C(C(=O)Nc2ccc(Cl)c(Cl)c2)C2(CCCCC2)OC1=O,0.7607071258596304
1328,50685,50685,7882,ZINC000040174557,DJABRN.xaa_ligand_0202.pdbqt,-7.25,-7.25,1,324.403,4.52,4,2,3,53,0,0,[],CC(C)(C)c1ccc(-c2nc(CNc3ccc(F)cc3)n[nH]2)cc1,0.7091839522091761
1329,104712,104712,1960,ZINC000257296773,HJABRN.xaa_ligand_22026.pdbqt,-7.24,-7.24,1,407.51,4.524,3,1,4,63,0,4,"[(10, 'S'), (12, 'S'), (27, 'R'), (29, 'S')]",CC1(C)Oc2ccccc2[C@H]2O[C@H]3CCN(Cc4ccc(C(=O)O)cc4)C[C@H]3C[C@@H]21,0.7749479285729732
1330,458666,458666,4836,ZINC000025087644,FJAAMN.xaa_ligand_2046.pdbqt,-7.24,-7.24,1,365.864,4.577,4,1,2,48,0,1,"[(18, 'S')]",O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCC[C@H]1Cc1ccccc1,0.7029450070755234
1331,238159,238159,6955,ZINC000012911383,GJAARN.xaa_ligand_17443.pdbqt,-7.24,-7.24,1,390.527,4.514,6,1,2,49,0,1,"[(2, 'S')]",CC[C@H](NC(=O)C1CCN(C(=O)/C=C/c2ccccc2)CC1)c1ccc(C)cc1,0.7054882523732902
1332,6859,6859,6859,ZINC000071785081,GJAARN.xaa_ligand_22332.pdbqt,-7.24,-7.24,1,378.516,4.519,2,2,4,58,0,5,"[(8, 'R'), (9, 'R'), (19, 'R'), (22, 'S'), (24, 'S')]",CCn1cc(/C=C2\C[C@@H]3[C@@H]4CCc5cc(O)ccc5[C@@H]4CC[C@]3(C)[C@@H]2O)cn1,0.7724066864063276
1333,485522,485522,5996,ZINC000012857198,FJAARN.xaa_ligand_00016.pdbqt,-7.24,-7.24,1,357.837,4.562,3,1,3,47,0,0,[],O=C(Nc1ccc2c(c1)OCCO2)C1(c2ccc(Cl)cc2)CCCC1,0.836844831725446
1334,329917,329917,4512,ZINC000019790712,FJEARN.xaa_ligand_2964.pdbqt,-7.24,-7.24,1,365.473,4.53,3,1,4,55,0,1,"[(12, 'S')]",CC1=C(C(=O)OC2CCCCC2)[C@@H](c2ccccc2)C2=C(CCCC2=O)N1,0.7646833427849661
1335,147338,147338,1776,ZINC000222990638,EJABRN.xaa_ligand_10336.pdbqt,-7.24,-7.24,1,339.479,4.598,8,1,2,38,0,2,"[(2, 'R'), (15, 'R')]",CC[C@@H](Oc1cc(C)cc(C)c1)C(=O)N[C@H](C)CCc1ccccc1,0.7294983651804345
1336,158501,158501,4381,ZINC000067692506,EJAAMN.xaa_ligand_1187.pdbqt,-7.24,-7.24,1,329.465,4.566,2,2,3,33,1,0,[],Cc1ccc(-c2cc(O)c3c(c2)CN(C2CCCC2)CCO3)s1,0.8374970446776813
1337,459481,459481,5651,ZINC000080329311,GJAARN.xaa_ligand_05638.pdbqt,-7.24,-7.24,1,390.936,4.539,2,1,4,53,0,2,"[(18, 'S'), (24, 'R')]",Cc1nc(-c2ccc(Cl)cc2)sc1C(=O)N1CC[C@@]2(O)CCCC[C@@H]2C1,0.7825865277112491
1338,358309,358309,7232,ZINC000055071260,EJAARN.xaa_ligand_17492.pdbqt,-7.24,-7.24,1,326.484,4.598,3,0,2,33,0,5,"[(1, 'S'), (12, '?'), (14, '?'), (16, 'S'), (20, 'R')]",C[C@@H](c1ccccn1)N(C)C(=O)C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,0.7772883204566916
1339,484268,484268,4742,ZINC000101090723,DJAARN.xaa_ligand_11122.pdbqt,-7.24,-7.24,1,312.419,4.594,2,1,4,41,0,1,"[(1, 'R')]",C[C@H]1C(=O)Nc2ccc(-c3csc(-c4ccsc4)n3)cc21,0.7182794206191029
1340,199045,199045,2098,ZINC000003463237,EJAARN.xaa_ligand_02944.pdbqt,-7.24,-7.24,1,335.498,4.56,5,1,6,47,0,1,"[(13, 'R')]",Cc1cccc(Nc2nnc(SC[C@H]3CCCCO3)s2)c1C,0.7759837492309426
1341,314923,314923,6641,ZINC000071768132,FJAARN.xaa_ligand_34363.pdbqt,-7.24,-7.24,1,363.845,4.505,2,0,5,68,0,0,[],CC(C)(C)OC(=O)N1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1,0.7507357144311914
1342,141788,141788,4785,ZINC000005670901,FJAARN.xaa_ligand_43433.pdbqt,-7.24,-7.24,1,364.445,4.518,3,0,5,43,0,1,"[(9, 'R')]",COc1ccc(C2=NN3[C@H](C2)c2ccccc2OC32CCCC2)cc1OC,0.7680963077175087
1343,264738,264738,7833,ZINC000012819034,HJAARN.xaa_ligand_69676.pdbqt,-7.24,-7.24,1,420.509,4.552,4,2,5,71,0,0,[],O=C(CN1CC=C(c2ccc(O)cc2)CC1)Nc1ccc2c(c1)OC1(CCCCC1)O2,0.7259009286563073
1344,448002,448002,2732,ZINC000068755584,EJAARN.xaa_ligand_19711.pdbqt,-7.24,-7.24,1,335.403,4.599,5,1,3,47,0,1,"[(10, 'R')]",COc1cccc(NC(=O)[C@H](C)c2ccc3cc(OC)ccc3c2)c1,0.7083858960766884
1345,415096,415096,4079,ZINC000025712187,GJAARN.xaa_ligand_33700.pdbqt,-7.24,-7.24,1,381.52,4.574,2,1,3,58,0,1,"[(11, 'R')]",Cc1c(C(=O)N2CCCCC[C@@H]2c2cccn2C)[nH]c2c1C(=O)CC(C)(C)C2,0.7915286182831035
1346,437071,437071,363,ZINC000082106796,GJAARN.xaa_ligand_09942.pdbqt,-7.24,-7.24,1,390.527,4.527,5,0,2,40,0,0,[],Cc1cccc(-c2ccccc2C(=O)N2CCC(CCN3CCCC3=O)CC2)c1,0.7197330211176658
1347,231995,231995,791,ZINC000020035799,EJABRN.xaa_ligand_01344.pdbqt,-7.24,-7.24,1,331.843,4.521,5,1,2,38,0,1,"[(5, 'S')]",Cc1ccc([C@H](C)NC(=O)COc2cc(C)c(Cl)c(C)c2)cc1,0.8360010129673682
1348,97811,97811,3627,ZINC000004134289,FJAARN.xaa_ligand_41877.pdbqt,-7.24,-7.24,1,351.446,4.581,3,1,3,59,0,3,"[(6, 'R'), (10, 'R'), (18, 'S')]",Cc1c(C(=O)O[C@@H]2CCC[C@H]2C)[nH]c2c1C(=O)C[C@@H](c1ccccc1)C2,0.7871357933675173
1349,186037,186037,6215,ZINC000089365340,IJAARN.xaa_ligand_63087.pdbqt,-7.24,-7.24,1,440.567,4.544,4,1,5,66,0,1,"[(13, 'R')]",CN(c1ccc(NC(=O)N2CCC[C@@H](c3nnc4n3CCC4)C2)cc1F)C1CCCCC1,0.7245713109118879
1350,424924,424924,5342,ZINC000000044446,DJAARN.xaa_ligand_02908.pdbqt,-7.24,-7.24,1,313.422,4.544,2,0,4,39,0,1,"[(3, 'S')]",O=C1C[C@H](c2nc(-c3ccccc3)cs2)C2(CCCCC2)O1,0.7303494713063026
1351,29699,29699,4021,ZINC000013641924,FJAARN.xaa_ligand_03367.pdbqt,-7.24,-7.24,1,367.493,4.564,4,1,4,68,0,1,"[(2, 'R')]",CC[C@@H](NC(=O)c1cc(C)nc2onc(C)c12)C12CC3CC(CC(C3)C1)C2,0.8218545762229894
1352,301614,301614,1899,ZINC000035268940,HJABRN.xaa_ligand_21595.pdbqt,-7.24,-7.24,1,422.573,4.504,4,2,5,70,0,2,"[(12, 'S'), (19, 'R')]",CC1=C(NC(=O)c2noc3c2C[C@@H](C(C)(C)C)CC3)[C@@H](C)NN1Cc1ccccc1C,0.7258049877392215
1353,293601,293601,2453,ZINC000000370777,EJAARN.xaa_ligand_33187.pdbqt,-7.24,-7.24,1,325.339,4.558,5,1,3,51,0,0,[],Cc1cccc(NC(=O)c2ccc(COc3ccc(F)cc3)o2)c1,0.7151173163673514
1354,462364,462364,8534,ZINC000004880453,EJABRN.xaa_ligand_07279.pdbqt,-7.23,-7.23,1,335.448,4.523,7,0,4,46,0,0,[],CCCCC(=O)N(CC(C)C)c1nnc(-c2ccc(F)cc2)s1,0.7142450733865172
1355,62616,62616,2687,ZINC000033324428,EJAARN.xaa_ligand_32240.pdbqt,-7.23,-7.23,1,341.794,4.585,3,1,3,47,0,0,[],COc1ccc(NC(=O)C2=Cc3ccc(C)cc3OC=C2)cc1Cl,0.8489195731245291
1356,162180,162180,8060,ZINC000035527566,DJAARN.xaa_ligand_13720.pdbqt,-7.23,-7.23,1,320.396,4.543,4,1,5,63,0,0,[],c1ccc(-c2noc(-c3ccc(NC4CCCCC4)nc3)n2)cc1,0.7305664756528716
1357,254771,254771,6431,ZINC000226757409,FJAARN.xaa_ligand_10335.pdbqt,-7.23,-7.23,1,350.414,4.531,5,0,4,52,0,2,"[(3, 'S'), (13, 'R')]",O=C(C[C@H](c1ccc2c(c1)OCO2)[C@H]1CCCCC1=O)c1ccccc1,0.7109105878538884
1358,349679,349679,7167,ZINC000004542516,FJEARN.xaa_ligand_5344.pdbqt,-7.23,-7.23,1,363.848,4.582,4,0,3,56,0,0,[],Cc1ccc(C2=NN(CCC#N)C(=O)/C(=C\c3ccc(Cl)cc3)C2)cc1,0.7132907347337403
1359,304278,304278,4563,ZINC000000758099,GJEARN.xaa_ligand_0750.pdbqt,-7.23,-7.23,1,391.442,4.537,4,1,4,55,0,1,"[(13, 'R')]",CC1=C(C(=O)OCc2ccccc2)[C@H](c2cccc(F)c2)C2=C(CCCC2=O)N1,0.7438029488417066
